ts_utc,event,value,prior,delta,trailing_mean,trailing_std,surprise_z,expected_dir
2021-09-15 12:30:00+00:00,RETAIL,605533,601817.0,3716.0,6292.75,19012.842645887344,-0.13552681458484458,1
2021-09-16 12:30:00+00:00,CLAIMS,342000,335000.0,7000.0,250.0,23162.469643802244,0.29141970194901684,1
2021-09-23 12:30:00+00:00,CLAIMS,367000,342000.0,25000.0,-5625.0,9530.964574183774,3.2132109779269333,1
2021-09-30 12:30:00+00:00,CLAIMS,375000,367000.0,8000.0,-1625.0,14362.028308805044,0.6701699643705008,1
2021-10-01 12:30:00+00:00,NFP,147771,147314.0,457.0,541.0833333333334,327.6945524371304,-0.2565905740818353,1
2021-10-01 12:30:00+00:00,UNRATE,4.7,5.1,-0.39999999999999947,-0.2750000000000001,0.28324419275118706,-0.44131531448485634,-1
2021-10-07 12:30:00+00:00,CLAIMS,312000,375000.0,-63000.0,-500.0,14764.823060235445,-4.233034134240641,-1
2021-10-12 12:30:00+00:00,PPI,235.678,233.415,2.2630000000000052,3.2595833333333317,1.884702120583872,-0.5287749838285265,1
2021-10-13 12:30:00+00:00,CPI,5.351215590949132,,2.3867818940541663,2.964433696894966,1.81618061490719,1.314176505609347,-1
2021-10-14 12:30:00+00:00,CLAIMS,291000,312000.0,-21000.0,-6125.0,26384.180866573446,-0.5637847949581555,-1
2021-10-15 12:30:00+00:00,RETAIL,609671,605533.0,4138.0,6233.166666666667,19020.32636577527,-0.11015408602223888,1
2021-10-21 12:30:00+00:00,CLAIMS,289000,291000.0,-2000.0,-9500.0,26338.45640341032,0.28475472841411065,1
2021-10-28 12:30:00+00:00,CLAIMS,269000,289000.0,-20000.0,-8625.0,26473.369368373682,-0.42967707818820766,-1
2021-11-04 12:30:00+00:00,CLAIMS,261000,269000.0,-8000.0,-10500.0,26710.08370313788,0.09359761009308638,1
2021-11-05 12:30:00+00:00,NFP,148572,147771.0,801.0,500.0833333333333,301.7709722570598,0.9971690266164323,-1
2021-11-05 12:30:00+00:00,UNRATE,4.5,4.7,-0.20000000000000018,-0.2583333333333333,0.26784776318353504,0.21778540406686867,1
2021-11-10 13:30:00+00:00,PPI,240.465,235.678,4.787000000000006,3.3481666666666663,1.8022776919187244,0.7983416427917621,-1
2021-11-11 13:30:00+00:00,CLAIMS,251000,261000.0,-10000.0,-9250.0,26542.418879975132,-0.028256656011326677,-1
